0.0 , 0.0
81.51515151515152 , 219.60736541702312
163.03030303030303 , 616.5042834071909
244.54545454545456 , 826.756029195819
326.06060606060606 , 964.7659218267272
407.57575757575756 , 1064.3497245831118
489.0909090909091 , 1140.0736811615698
570.6060606060606 , 1199.5322644520043
652.1212121212121 , 1247.183871779655
733.6363636363636 , 1285.8675330090598
815.1515151515151 , 1317.5023008054968
896.6666666666666 , 1343.446352021373
978.1818181818182 , 1364.6953439405443
1059.6969696969697 , 1382.0020258976278
1141.2121212121212 , 1395.9488369729886
1222.7272727272727 , 1406.995617051382
1304.2424242424242 , 1415.512384314723
1385.7575757575758 , 1421.8008487379423
1467.2727272727273 , 1426.1108333476438
1548.7878787878788 , 1428.6509901938014
1630.3030303030303 , 1429.5977926296875
1711.8181818181818 , 1429.101776409267
1793.3333333333333 , 1427.2925084719602
1874.8484848484848 , 1424.2821915605512
1956.3636363636365 , 1420.1684007636843
2037.878787878788 , 1415.0372746866
2119.3939393939395 , 1408.9645285841827
2200.909090909091 , 1402.0176318337283
2282.4242424242425 , 1394.2562995330538
2363.939393939394 , 1385.7345897489301
2445.4545454545455 , 1376.500460467789
2526.969696969697 , 1366.5976039972945
2608.4848484848485 , 1356.065685067402
2690.0 , 1344.9405692492921
2771.5151515151515 , 1333.2548204023924
2853.030303030303 , 1321.0385712520326
2934.5454545454545 , 1308.3191108110477
3016.060606060606 , 1295.1217089340607
3097.5757575757575 , 1281.4698488615754
3179.090909090909 , 1267.3845535805863
3260.6060606060605 , 1252.8862868695962
3342.121212121212 , 1237.992985599496
3423.6363636363635 , 1222.7220906297516
3505.151515151515 , 1207.0893770718544
3586.6666666666665 , 1191.1098490004188
3668.181818181818 , 1174.7975505471054
3749.6969696969695 , 1158.1655547149842
3831.212121212121 , 1141.2257973002147
3912.727272727273 , 1123.9897897701387
3994.2424242424245 , 1106.4686246143879
4075.757575757576 , 1088.6719580443423
4157.272727272727 , 1070.6098585085574
4238.787878787879 , 1052.2910328447424
4320.30303030303 , 1033.7242832381799
4401.818181818182 , 1014.9175895950901
4483.333333333333 , 995.8784766380264
4564.848484848485 , 976.6143948334096
4646.363636363636 , 957.132005372782
4727.878787878788 , 937.4380955103026
4809.393939393939 , 917.5387107484148
4890.909090909091 , 897.439704438027
4972.424242424242 , 877.1470530720325
5053.939393939394 , 856.6658999591339
5135.454545454545 , 836.0013834745191
5216.969696969697 , 815.1586170942883
5298.484848484849 , 794.1419704143544
5380.0 , 772.9561041302929
5461.515151515152 , 751.6052508100922
5543.030303030303 , 730.0936396130422
5624.545454545455 , 708.4252302590276
5706.060606060606 , 686.6036161518158
5787.575757575758 , 664.6325254499635
5869.090909090909 , 642.5154486849223
5950.606060606061 , 620.2557666318029
6032.121212121212 , 597.8566488796987
6113.636363636364 , 575.3212711334886
6195.151515151515 , 552.6525136325522
6276.666666666667 , 529.8533617839496
6358.181818181818 , 506.92652316600714
6439.69696969697 , 483.8747135510841
6521.212121212121 , 460.70040487306215
6602.727272727273 , 437.4062326535906
6684.242424242424 , 413.9945894112555
6765.757575757576 , 390.46751999020086
6847.272727272727 , 366.827651594183
6928.787878787879 , 343.0769726391545
7010.30303030303 , 319.2176685247416
7091.818181818182 , 295.2516922279473
7173.333333333333 , 271.1810038893889
7254.848484848485 , 247.00755065665987
7336.363636363636 , 222.7331374394004
7417.878787878788 , 198.3595970989951
7499.393939393939 , 173.88863699022443
7580.909090909091 , 149.32197660979918
7662.424242424242 , 124.66120644244049
7743.939393939394 , 99.90794561337967
7825.454545454546 , 75.0637209807661
7906.969696969697 , 50.130015766771734
7988.484848484849 , 25.108309979199344
